Hathaway, Josiah S.;1921;NULL;Non-Res.;
Hatlo, Jimmy;1951;1963;Non-Res.;Cartoonist: "They'll Do It Every Time"
Hatton, Bradford;1935;NULL;Theatrical;
Hatton, Richard;???;NULL;Non-Res.;
Hauchhaus, Louis;NULL;1896;NULL;
Hauerbach, Otto A.;1912;NULL;Theatrical;
Haughhaus, Louis;NULL;1896;NULL;
Hausman, Walter J., Jr.;1951;NULL;Theatrical;
Haverkampf, C.W.;1915;NULL;Army/Navy;Major, U.S.A.
Havrilla, Alois;1939;NULL;Theatrical;Announcer in early radio
Hawk, Bob;1943;NULL;Theatrical;M.C./Radio Announcer
Hawkins, W. Stanley;1903;NULL;NULL;
Hawkins, Walter;1946;NULL;Non-Theatrical;
Hawley, E. Cameron;1942;NULL;Non-Res.;Actor
Hawley, H. Dudley;1910;NULL;Theatrical;
Hawley, Howard Oliver;1960;NULL;Hon.-Life;Fund raiser with Actors' Fund
Hawley, Mark H.;1942;NULL;Theatrical;Actor
Haworth, William;1900;NULL;Non-Res.;Willoughby, OH
Hawtrey, William F.;1906;NULL;Theatrical;Actor
Hay, Austin;1957;NULL;Theatrical;Actor/U.S.Army Pictorial casting director
Hay, Edwin B., Jr.;1918;1954;Non-Res.;
Hayden, John;1922;1948;Theatrical;
Haydn, Carl;1911;NULL;Theatrical;
Hayes, Charles W.;NULL;1918;NULL;
Hayes, Elnora G.;NULL;NULL;Theatrical;Actress/ Pres. 12th Night Club
Hayes,, Sarah;2013;NULL;Theatrical;Vocalist, bandleader
Hayes, Scott R.;1906;NULL;Non-Theatrical;
Hayes, W.P.;1911;NULL;Army/Navy;Lieutenant, U.S.N.
Haynes, Leonard;1913;NULL;Non-Res.;
Hayward, Thomas J.;NULL;1909;NULL;
Hayworth, Vinton;1949;NULL;Theatrical;Producer/Director
Hazelhoff, Erik;1954;NULL;Theatrical;
Hazen, Henry C.;1906;NULL;Non-Theatrical;
Hazzard, John "Jack" E.;1908;1935;Theatrical;Actor: La La Lucille
Healey, George J.;1914;NULL;Non-Res.;
Healy, Dan;1927;1969;Theatrical;M.C./Producer/A Founder of The Cotton Club
Healy, Harold;NULL;1959;NULL;
Heatherton, Ray;1956;NULL;Theatrical;
Heathorn, T.B.;1898;NULL;Hon.-Life;Member, London Lambs
Heaton, Paul V.;1892;1927;Non-Theatrical;Non-Res: Philadelphia
Heckscher, John;NULL;NULL;NULL;
Hector, Louis;1928;NULL;Theatrical;
Hedges, Sidney;1902;NULL;Army/Navy;Colonel. Boston
Heeseman, C.J.;1906;NULL;Non-Res.;Oakland, CA
Heffernan, Robert;1990;2007;Theatrical;Actor
Hefley, Robert M.;2014;NULL;Theatrical;
Hege, Matthew;2004;NULL;Non-Res. Theatrical;Broadway Channel.com  Producer
Hegeman, B.A., Jr.;1913;1929;Non-Theatrical/Life;
Heidepriem, Ted;1980;NULL;Theatrical;Producer/Director
Heidt, Joseph L.;1942;NULL;Theatrical;
Heilbron, Seymour;1954;NULL;Non-Theatrical;
Heilner, Samuel;1899;NULL;Non-Res.;Philadelphia
Heim, Max B.;1936;NULL;Non-Res.;
Heiman, Marcus;1942;1957;Theatrical;
Hein, Silvo;1906;1928;Theatrical;Actor
Heineman, Andrew D.;1964;NULL;NULL;Son of Bernard Heineman
Heineman, Bernard;1934;NULL;Non-Theatrical;
Heineman, Bernard, Jr.;1955;NULL;Non-Theatrical;
Heineman, William;1955;NULL;Non-Theatrical;
Heinze, F. Augustus;1907;1914;Non-Theatrical;
Helgese, Joseph;1953;NULL;Theatrical;
Heller, Bernard I.;1967;NULL;Non-Theatrical;
Heller, Ben;2015;NULL;Theatrical;
Heller, Saul;1936;NULL;Theatrical;
Hellinger, William;1952;NULL;Junior;
Helton, Alf;1926;1937;NULL;
Helton, Percy;1919;NULL;Theatrical;Actor/Comedian
Helwitz, Murray;1957;NULL;Theatrical;
Hempstead, Harry N.;1913;NULL;Non-Theatrical;
Henderson, Charles;1929;NULL;Theatrical;
Henderson, John;1942;NULL;Theatrical;
Henderson, Lucius J.;1919;1947;Theatrical;
Hendricks, Benjamin;1902;1930;Theatrical;
Hendricks, Jay;1938;NULL;Theatrical;
Hendricks, John B.;1912;1949;Theatrical;
Hendricks, Louis;1910;1923;Theatrical;
Hendrickson, Rod;1951;NULL;Theatrical;Actor
Hennessy, Harry;1956;NULL;Theatrical;Actor
Henninger, Adolph T., Jr.;1959;NULL;Non-Theatrical;
Henock, L.M.;1909;NULL;Non-Res.;Newark, NJ
Henry, Martin;1937;1955;Theatrical;
Henshaw, Edwin M.;1911;NULL;Theatrical;
Henshaw, John E.;1911;1939;Theatrical;Actor: In Lew Fields' Old Dutch
Hensley, Edwin M.;1921;NULL;Theatrical;
Hepner, Paul;1955;NULL;Theatrical;
Hepner, William;1918;1932;Non-Theatrical;
Herbert, A.J.;1924;1963;Theatrical;Director/Actor
Herbert, Ernest M.;1958;NULL;Theatrical;
Herbert, F.  Hugh;1952;1958;Theatrical;Playwright
Herbert, Galwey;1920;NULL;Theatrical;
Herbert, Holmes E.;1920;NULL;Theatrical;Actor
Herbert, Joseph W.;1891;1923;Theatrical,Life;
Herbert, Sidney;1899;NULL;Theatrical;Actor
Herbert, Tim;1958;NULL;Non-Theatrical;
Herbert, Victor;1896;1924;Theatrical;"Composer: Naughty Marietta/Co-found. ASCAP"
Herbert, William C.;1901;NULL;Army/Navy;Lieutenant, U.S.N.
Herbst, William;1967;NULL;Non-Theatrical;
Herd, James Merrill;1942;NULL;Theatrical;
Herendeen, Frederick;1932;NULL;Theatrical;
Herlihy, Edward;1961;1999;"Hon.";Actor/TV Radio Announcer. "Mr. Kraft Cheese"
Herlihy, Fredi;1999;NULL;Non-Theatrical;Spouse of Edward Herlihy
Herman, Gilbert;1964;1999;Theatrical;Actor: Winged Victory
Herman, Henry;1890;NULL;Theatrical;
Herman, Justin;1945;NULL;Theatrical;
Herman, Milton C.;1937;1951;Theatrical;
Herman, Pinky;1954;NULL;Theatrical;Composer/Author/Pool shark
Hermelin, Marc;1937;NULL;Non-Theatrical;
Herrick, Howard;1941;1944;Theatrical;
Herrick, Joseph D.;1939;NULL;Non-Res.;
Herrmann, Alexander;NULL;1896;NULL;
Herrmenn, Franz;1906;NULL;Non-Theatrical;
Hershey, Burnet;1932;NULL;Theatrical;
Hershfield, Harry;1942;1974;Theatrical;Comedian/On radio 'Can You Top This'/Writer
Hertelle, Elmer "Buddy";1939;NULL;Theatrical;
Hertz, Alfred;1912;NULL;Non-Res.;
Hertz, Joseph Ross;1931;NULL;Theatrical;Actor, Saints & Sinners Group
Hertz, Philip;1964;NULL;Non-Theatrical;
Hertzman, Charles L.;1929;1937;Theatrical;
Hess, Jay;1964;NULL;Non-Theatrical;
Hess, Milton;1957;NULL;Non-Theatrical;
Hesse, Nelson S.;1936;NULL;Theatrical;Actor
Heublein, Gilbert F.;1920;1937;Non-Res.;
Hewat, Henry James;1937;NULL;Non-Res.;
Hewitt, Owen T.;1953;1956;Theatrical;
Hewitt, Peter Cooper;1897;NULL;Non-Theatrical;
Hewitt, William D.;1901;NULL;Non-Res.;Philadelphia
Heyes, Herbert;1944;NULL;Theatrical;
Hibbell, Vincent B.;1904;NULL;Non-Theatrical;
Hibbs, William B.;1894;NULL;Non-Res.;Washington. D.C.
Hick, Benjamin;1910;NULL;Non-Res.;London
Hickman, Alfred S.;1895;1931;Theatrical;Actor:  The Lily
Hickman, Henry;1907;NULL;Non-Res.;Paris
Hickman, Robert;1895;NULL;Theatrical,Non-Res.;Washington, D.C.
Hicks, Harry;1965;NULL;Theatrical;Actor
Hicks, Russell;NULL;1936;NULL;
Hicks, Russell;1954;NULL;Theatrical;Actor
Hicks, Thomas;1948;NULL;Theatrical;
Higgins, Ambrose;NULL;1909;NULL;
Higgins, David K.;1906;1936;Theatrical;
Higgins, Freeman;1945;NULL;Theatrical;
Higgins, Laurence A.;1950;NULL;Non-Res.;
Higgins, Robert J.;1917;NULL;Theatrical;
Higginson, A. Henry;1902;1958;Non-Res.;
Higginson, Robert;1902;1958;Non-Res.;S. Lincoln, MA
Highley, Richard;1952;NULL;Theatrical;
Hight, Jean Warren;1943;NULL;Theatrical;
Higinbotham, Harlow D.;1903;NULL;Non-Res.;Easton, PA
Higinbotham, Harry M,;1899;NULL;Non-Res.;Evanston, IL
Hildebrand, Fred;1926;1963;Theatrical;Composer/Actor/M.C.
Hill, Harold;1944;NULL;Theatrical;
Hill, Horace L., Jr.;1912;NULL;Non-Res.;
Hill, Jack;1946;1962;Theatrical;
Hill, John J.;NULL;1962;NULL;
Hill, Maurice;1936;NULL;Theatrical;
Hill, Max;1945;1949;Theatrical;
Hiller, John S.;1893;NULL;Theatrical;
Hilliam, B.C.;1919;NULL;Theatrical;
Hilliard, Harry S.;1915;NULL;Theatrical;
Hilliard, Robert;1890;1927;Theatrical;Actor
Hilliard, Robert Bell;1905;1928;Army/Navy;Comdr., U.S.N.
Hillver, Charles W.;1906;NULL;Non-Theatrical;
Hilton, Charles M.;1954;NULL;Non-Theatrical;
Hilton, Frederick;NULL;1894;NULL;
Hilton, Jerome;1960;NULL;Non-Theatrical;
Hind, William R.;1877or78;NULL;NULL;
Hirschberg, Sidney G.;1921;NULL;Non-Theatrical;
Hirsh, Donald;1943;1963;Non-Theatrical;
Hirst, George;1941;NULL;Theatrical;
Hitchcock, Frank H.;1917;NULL;Non-Theatrical;
Hitchcock, Raymond;1904;1929;Theatrical;Producer/Actor/Director
Hite, Robert H.;1951;2000;Theatrical;The Lone Ranger
Hixon, Butler;1932;NULL;Theatrical;
Hoag, John T.;1902;1906;NULL;
Hobart, George V.;1900;1926;Theatrical;Playwright: Experience
Hochman, Arthur;1919;NULL;Theatrical;
Hochster, William Rice;1913;1933;Non-Theatrical;
Hocking, Arthur J.;1952;NULL;Non-Theatrical;
Hocky, Milton;1937;1949;Theatrical;
Hoctor, Daniel;1962;NULL;Theatrical;Dancer/Actor
Hodapp, William C.;1951;NULL;Theatrical;
Hodison, Al;1955;NULL;Junior,Theatrical;
Hodge, William T.;1904;1932;Theatrical;
Hoeber, Arthur;1877or78;NULL;NULL;
Hoeppner, Ed., Dr.;1944;NULL;Non-Res.;
Hofeller, E.D.;1907;1918;Non-Res.;Buffalo
Hoff, Edwin W.;1891;NULL;Theatrical;
Hoff, Fred R.;1943;NULL;Theatrical;
Hoffacker, B.J., Jr.;1908;NULL;Non-Theatrical;
Hoffman, Aaron;1920;1924;Theatrical;
Hoffman, Harold G., Hon.;1934;1954;Non-Res.;Gov. of New Jersey
Hoffman, Harold M.;1956;NULL;Theatrical;Actor/Producer/Exec. Director, SAG
Hoffman, Max;1907;NULL;Theatrical;
Hoffman, Philip P.;1951;1964;Theatrical;
Hoffman, Richard H., Dr.;1926;1967;Non-Theatrical;
Hoffmann, Henry E.;1942;NULL;Non-Res.;
Hogarth, A. Lionel;1925;1946;Theatrical;
Hogg, Will C.;1910;NULL;Non-Res.;Houston
Hohl, Arthur E.;1920;NULL;Theatrical;Actor: Dr Cyclops etc.
Hoier, Tom;1949;1951;NULL;
Holbrook, Alva M.;1905;1916;Theatrical;
Holbrook, Hal;1955;NULL;Junior,Theatrical;Actor/Writer:  Mark Twain Tonight
Holbrook, William R.;1926;NULL;Theatrical;Son of Alva M. Holbrook
Holden, Benedict M., Jr.;1935;NULL;Non-Res.;
Holden, Edwin W.;1942;NULL;Army/Navy;Comdr., U.S.N.
Hole, Jonathan;1930;NULL;Theatrical;
Holfeldt, Henry H.;1946;NULL;Non-Res.;Actor
Holicky, Joseph;1927;1945;Theatrical;
Holiner, Mann;1928;NULL;Theatrical;
Holister, L.D.;1925;1946;Theatrical;
Holland, Beth;1989;NULL;Theatrical;Actress/Singer/ NY Pres of AFTRA
Holland, Edmund M.;1875;1913;Theatrical;Charter Member/Eminent Actor
Holland, Edwin;1906;1935;Theatrical;
Holland, Frank;NULL;1924;Theatrical;
Holland, George;1893;1910;Theatrical;Actor, older brother of Edmund M Holland
Holland, James E.;1911;NULL;Non-Res.;Cincinnati
Holland, John;1939;NULL;Non-Res.;
Holland, Joseph;1943;NULL;Theatrical;
Holland, Joseph J.;1881;1926;Theatrical;
Holland, Lee Kendall;1944;NULL;Theatrical;
Holland, Leonard M.;1935;NULL;Non-Theatrical;
Holland, Richard W.;1953;NULL;Junior,Theatrical;
Hollander, Annette;2015;NULL;Theatrical;
Hollenbeck, William;1941;NULL;Theatrical;
Hollings, Arthur L., Jr.;NULL;NULL;NULL;
Hollins, Frank;1906;NULL;Theatrical;
Hollister, L.D.;1925;1946;Theatrical;
Hollister, William H.;1897;NULL;Non-Theatrical;
Holmer, Nels Albert;1942;NULL;Non-Res.;
Holmes, Burton;1900;1958;Life;Narrator/Writer/Traveler/Lecturer
Holmes, G. Ernest;1913;NULL;Non-Res.;
Holmes, Rapley;1907;1928;Theatrical;
Holmes, Raymond;NULL;NULL;NULL;
Holmes, Taylor;1911;1959;Theatrical;Actor/Director/Writer
Holt, Edwin;NULL;1920;NULL;
Holton, Joseph J.;1936;NULL;Theatrical;
Homer, Horace S.;1911;1934;Non-Res.;Springfield, MA
Homer, Lawrence;1953;2009;Theatrical,Life;Actor/Announcer/Poet/Playwright/Writer
Homme, Arthur;1916or17;1948;Theatrical;Singer/Dancer: Jack O'Lantern
Hooker, R.S.;1912;1932;Army/Navy;Colonel, U.S.M.C.
Hooker, West;1952;NULL;Theatrical;
Hooper, Lewis;1901;NULL;Theatrical;
Hopkins, Barry;1942;NULL;Theatrical;
Hopkins, Berne H.;1914;NULL;Non-Res.;
Hopkins, Russell;1911;1919;Non-Res.;Atlanta
Hoppe, Oscar;1911;NULL;Non-Res.;
Hopper, Charles H.;1891;1916;Theatrical;
Hopper, DeWolf;1887;1935;Theatrical,Life;Comic actor/Singer/Theatricalessional husband
Hopwood, Avery;1910;1928;Theatrical;Playwright
Horgan, Ralph T.;1941;NULL;Theatrical;
Horn, Ferdinand R.;1949;NULL;Army/Navy;Lt. Colonel
Horne, Hal;1943;1955;Theatrical;
Horner, Richard;1951or52;NULL;Theatrical;Actor/Producer
Hornsby, Joseph L.;1942;NULL;Theatrical;Actor
Horowitz, Nathan;1937;NULL;Army/Navy;Colonel
Horton, Walter;1910;1935;Theatrical;
Hosea, Robert;1913;NULL;Theatrical;
Hosley, Harry H.;1898;1908;Army/Navy;Lt. Comdr., U.S.N.
Hostetter, Theodore R.;1900;1902;Non-Res.;Pittsburgh
Hotchner, Howard;1944;NULL;Theatrical;
Hothfield, Lord;1898;NULL;Honorary Life;Member, London Lambs
Houdina, Mary Jane;1985;NULL;Theatrical,Life;Dancer/Choreographer / spouse of Al Toigo
Hough, E.H.;1907;NULL;Non-Theatrical;
Hough, F.P.W.;1909;1918;Army/Navy;Surgeon, U.S.N.
Hough, Will M.;1909;NULL;Non-Res.;Chicago
Houghton, Arthur;1909;NULL;Non-Res.;Chicago
House, Earle;1920;NULL;Theatrical;
House, Van Valen C.;1901;NULL;Non-Theatrical;
Housman, Clarence J.;1919;NULL;Non-Theatrical;
Houston, J.B.;1911;1935;Army/Navy;Colonel, U.S.A.
Hovey, Charles E.;1909;1911;Army/Navy;Ensign, U.S.N.
Howard, Frederick;1920;NULL;Theatrical;
Howard, George W.;1905;NULL;Theatrical;
Howard, Ken;2015;NULL;Honorary;Actor, producer
Howard, Kenneth R.;1919;NULL;Non-Theatrical;
Howard, Peter;2004;2008;Theatrical;Pianist, arranger, Composer
Howard, Shafter;1893;NULL;Theatrical;
Howard, Stephen C.;1892;NULL;Non-Res.;Providence, RI
Howe, Frank, Jr.;1900;NULL;Non-Res.;Philadelphia
Howe, George S.;NULL;1890;NULL;
Howe, Walter;1895;1929;Theatrical;
Howe, Walter;1917;NULL;Theatrical;
Howe, Willard;1909;NULL;Theatrical;
Howell, Erik;1966;NULL;Junior;
Howell, George;1909;NULL;Theatrical;
Howell, Harry;1942;NULL;Theatrical;
Howells, . C.;1940;NULL;Theatrical;
Howes, Linda;1987;NULL;Theatrical;Fund Raiser/Resigned 2000
Howren, Harry R.;1943;NULL;Non-Res.;Producer
Howson, Albert;1913;NULL;Theatrical;
Hoyt, Charles H.;1890;1900;Theatrical;Playwr. of Farce Comedy: A Trip to Chinatown
Hoyt, F.M.;1904;NULL;Non-Res.;New York
Hoyt, Frank;1936;NULL;Theatrical;
Hoyt, Hazen L.;1893;1924;Non-Theatrical;
Hoyt, Howard;1948;NULL;Theatrical;Agent/Producer
Hoyt, Waite C.;1941;NULL;Theatrical;Baseball player/Lecturer
Hub, Carlton M.;1935;1960;Theatrical;
Hubbell, Raymond;1906;1954;Theatrical;Actor
Hubbell, Vincent B.;1904;NULL;Non-Theatrical;Writer/Composer
